##############################################################
Génération 0
[[106, 3, 0.4537327215001559], [176, 5, 0.35970077647417625]] | 0.4582345558499512 | 683825 | 0
[[106, 4, 0.4110548992029891], [156, 4, 0.42737111677939005]] | 0.4573978524613025 | 458183 | 0
[[108, 4, 0.5189897538476731], [151, 5, 0.08246734693468553]] | 0.4571189513317529 | 595205 | 0
[[115, 5, 0.23266687202463635], [51, 5, 0.037331920614019444]] | 0.4523776321294101 | 212498 | 0
[[74, 5, 0.017597408048078498], [115, 2, 0.1580264493955757]] | 0.4459629061497699 | 177357 | 0
[[26, 2, 0.23450746948873355], [182, 5, 0.19894723954206897]] | 0.43759587226328267 | 342003 | 0
[[89, 5, 0.4966972642366105], [116, 5, 0.15224986240603106]] | 0.43606191605076 | 403065 | 0
[[65, 2, 0.2419214329932865], [132, 4, 0.18870064690934263]] | 0.4320178496722912 | 299856 | 0
[[89, 2, 0.22991160775025624], [155, 3, 0.12232602990131497]] | 0.43034444289499374 | 315143 | 0
[[102, 4, 0.36816832640963043], [155, 2, 0.03726725574667251]] | 0.4228141123971552 | 255543 | 0
[[113, 3, 0.49499236137412406], [101, 3, 0.2022022426877584]] | 0.42239576070283086 | 228126 | 0
[[65, 5, 0.12248733053817411], [156, 4, 0.24999224449298219]] | 0.4208618044903082 | 355653 | 0
[[35, 3, 0.5044058014897034], [172, 4, 0.16209352994706097]] | 0.40259378050481104 | 307981 | 0
[[60, 5, 0.36778156677352036], [125, 3, 0.07807996450686316]] | 0.40245432994003627 | 222705 | 0
[[41, 2, 0.10030656787745311], [205, 3, 0.4657155032973538]] | 0.3971552084785943 | 327697 | 0
[[94, 5, 0.21747275531513247], [222, 2, 0.14142366108837182]] | 0.3954818017012969 | 358745 | 0
[[44, 4, 0.41512207113179556], [166, 3, 0.3711588169112597]] | 0.3929716915353507 | 270445 | 0
[[78, 3, 0.2808827931483726], [215, 2, 0.25934897072769336]] | 0.3734486124668805 | 332061 | 0
[[28, 3, 0.1771232177971051], [229, 3, 0.5581679331730874]] | 0.37177520568958305 | 339281 | 0
[[39, 4, 0.10665913939645201], [187, 2, 0.3839065038454842]] | 0.369822897782736 | 259574 | 0
[[111, 2, 0.2355179151695245], [239, 4, 0.29667536094394814]] | 0.35978245711895135 | 718758 | 0
[[70, 5, 0.46399981792035017], [130, 5, 0.5213364468956511]] | 0.35852740203597827 | 389125 | 0
[[124, 2, 0.1532626922598974], [200, 4, 0.14418263118360383]] | 0.34137498256867943 | 643293 | 0
[[69, 3, 0.5506229204536888], [120, 4, 0.3765110584319094]] | 0.3325895969878678 | 280693 | 0
[[33, 2, 0.5600102246622184], [95, 2, 0.18846465826744133]] | 0.330497838516246 | 129456 | 0
[[41, 5, 0.31791631478160304], [206, 4, 0.5458763793090673]] | 0.32910333286849813 | 389277 | 0
[[66, 4, 0.17940757136051644], [150, 5, 0.07510333909916429]] | 0.31320596848417237 | 432979 | 0
[[27, 2, 0.1974917040669361], [125, 4, 0.0719586702315262]] | 0.312787616789848 | 207714 | 0
[[99, 2, 0.03554013629411081], [186, 4, 0.4749778648369662]] | 0.30776739645795564 | 523750 | 0
[[117, 5, 0.32175649055629274], [75, 2, 0.022609959227621167]] | 0.30679124250453216 | 130501 | 0
[[98, 4, 0.34416496520792433], [186, 5, 0.5372862141935232]] | 0.3002370659601171 | 685995 | 0
[[43, 3, 0.03196725705700554], [232, 2, 0.11858939318734486]] | 0.2975875052293962 | 325341 | 0
[[45, 2, 0.3442507139297838], [238, 2, 0.08413051712080018]] | 0.28838376795426024 | 335444 | 0
[[122, 5, 0.5351740022631529], [233, 5, 0.1103785111428005]] | 0.2826662947984939 | 1000215 | 0
[[63, 2, 0.46224066957499926], [240, 3, 0.5023430284966586]] | 0.2821084925393948 | 431266 | 0
[[123, 5, 0.38596006155846263], [216, 2, 0.40303355215445774]] | 0.2818295914098452 | 374989 | 0
[[102, 5, 0.16715374675707723], [229, 2, 0.46561978068276033]] | 0.27876167898479987 | 377525 | 0
[[110, 2, 0.5230931124123834], [189, 3, 0.4774128249208055]] | 0.26844233719146565 | 419997 | 0
[[106, 4, 0.4695025703145053], [77, 2, 0.18866148418714537]] | 0.2663505787198438 | 129243 | 0
[[93, 2, 0.568746991131254], [211, 5, 0.26347142512201155]] | 0.2655138753311951 | 750359 | 0
[[37, 3, 0.5887309386328524], [125, 5, 0.4484999344322691]] | 0.2630037651652489 | 269594 | 0
[[25, 5, 0.10715476873165954], [234, 3, 0.07734382640762157]] | 0.24097057593083251 | 340727 | 0
[[27, 5, 0.4733217431164262], [222, 4, 0.3960707803898003]] | 0.213777715799749 | 369301 | 0
[[48, 5, 0.5566348415236964], [209, 4, 0.49551407751397175]] | 0.19021057035280992 | 418533 | 0
[[28, 2, 0.38930548155357475], [245, 5, 0.4910339085355941]] | 0.18909496583461163 | 472581 | 0
[[84, 2, 0.4082538069005518], [231, 2, 0.40297062636487346]] | 0.18198298703109747 | 361897 | 0
[[59, 4, 0.3469579210899864], [246, 2, 0.45188556591709605]] | 0.18142518477199832 | 361290 | 0
[[95, 3, 0.5492530873114524], [217, 2, 0.47758020834391157]] | 0.1518616650397434 | 350101 | 0
[[95, 4, 0.4353786497928341], [237, 2, 0.277525029229066]] | 0.14461023567145448 | 382926 | 0
##############################################################
Génération 1
[[38, 4, 0.29098942755697527], [33, 4, 0.4973046918452064]] | 0.940315158276391 | 61335 | 0
[[97, 5, 0.4240102784349453], [37, 3, 0.3237048459020793]] | 0.935713289638823 | 80478 | 0
[[38, 4, 0.29098942755697527], [33, 4, 0.4973046918452064]] | 0.9345976851206247 | 61335 | 0
[[72, 5, 0.4104132569356375], [28, 4, 0.5984329891696117]] | 0.9343187839910752 | 68681 | 0
[[46, 3, 0.3389450513013758], [45, 5, 0.5]] | 0.9320875749546785 | 107587 | 0
[[72, 5, 0.4104132569356375], [28, 4, 0.5]] | 0.9251150467159392 | 68681 | 0
[[26, 3, 0.4683352441084643], [32, 5, 0.5]] | 0.9231627388090922 | 60433 | 0
[[26, 3, 0.4683352441084643], [32, 5, 0.5]] | 0.9214893320317947 | 60433 | 0
[[26, 3, 0.4683352441084643], [32, 5, 0.5000576843187814]] | 0.9192581229953981 | 60433 | 0
[[97, 5, 0.4240102784349453], [37, 3, 0.3237048459020793]] | 0.9161902105703528 | 80478 | 0
[[102, 5, 0.3514553548589582], [34, 5, 0.4065924295993582]] | 0.9053130665179194 | 131333 | 0
[[26, 3, 0.4683352441084643], [32, 5, 0.5]] | 0.9044763631292707 | 60433 | 0
[[28, 2, 0.07853359668141184], [67, 5, 0.5]] | 0.900292846186027 | 129397 | 0
[[80, 3, 0.2952580441974854], [74, 4, 0.4478497293491289]] | 0.8993166922326036 | 186577 | 0
[[28, 2, 0.07853359668141184], [67, 5, 0.517309637700744]] | 0.894435922465486 | 129397 | 0
[[72, 5, 0.4104132569356375], [28, 4, 0.5]] | 0.8926230651234137 | 68681 | 0
[[49, 4, 0.28758465208727074], [44, 3, 0.4786164947000112]] | 0.885929438014224 | 74392 | 0
[[56, 2, 0.43965076379574447], [60, 5, 0.49713128533671336]] | 0.8792358109050342 | 158097 | 0
[[38, 4, 0.29098942755697527], [33, 4, 0.4973046918452064]] | 0.8782596569516107 | 61335 | 0
[[65, 4, 0.3937773147839539], [37, 3, 0.3690609770250034]] | 0.8778413052572863 | 68341 | 0
[[36, 3, 0.1541952507309429], [59, 3, 0.3499536795097939]] | 0.8763073490447636 | 92025 | 0
[[34, 2, 0.48416762205423214], [57, 3, 0.5]] | 0.874773392832241 | 87701 | 0
[[93, 5, 0.4965652020109325], [41, 2, 0.24081726220480043]] | 0.8707293264537721 | 68229 | 0
[[34, 2, 0.48416762205423214], [57, 3, 0.5]] | 0.8665458095105285 | 87701 | 0
[[36, 3, 0.1541952507309429], [59, 3, 0.3499536795097939]] | 0.8664063589457537 | 92025 | 0
[[41, 2, 0.46060156649269746], [84, 3, 0.4759678319429783]] | 0.8641751499093572 | 134460 | 0
[[49, 4, 0.28758465208727074], [44, 3, 0.4786164947000112]] | 0.8637567982150328 | 74392 | 0
[[59, 4, 0.4824502230596984], [36, 3, 0.3704086311024002]] | 0.8588760284479152 | 64470 | 0
[[46, 3, 0.3389450513013758], [45, 5, 0.5]] | 0.8584576767535909 | 107587 | 0
[[85, 2, 0.197272805608565], [86, 4, 0.36271604219502707]] | 0.8549714126342212 | 223188 | 0
[[56, 2, 0.43965076379574447], [60, 5, 0.49713128533671336]] | 0.8531585552921489 | 158097 | 0
[[36, 3, 0.12428964968941175], [28, 2, 0.12497799685132588]] | 0.8424208618044903 | 38873 | 0
[[37, 3, 0.2225923391439591], [46, 3, 0.4236291856775002]] | 0.8407474550271928 | 72275 | 0
[[85, 2, 0.197272805608565], [86, 4, 0.36271604219502707]] | 0.838655696555571 | 223188 | 0
[[72, 5, 0.11694764092571652], [74, 4, 0.49232778498600244]] | 0.8339143773532283 | 178161 | 0
[[36, 3, 0.12428964968941175], [28, 2, 0.12497799685132588]] | 0.830149212104309 | 38873 | 0
[[79, 3, 0.2639569622043706], [81, 4, 0.49326633567032385]] | 0.8261051457258402 | 202825 | 0
[[42, 2, 0.5], [82, 2, 0.5]] | 0.8261051457258402 | 114791 | 0
[[86, 2, 0.41096628348302466], [89, 5, 0.49420488635464527]] | 0.8248500906428671 | 301269 | 0
[[36, 3, 0.1541952507309429], [59, 3, 0.3499536795097939]] | 0.8125784409426858 | 92025 | 0
[[41, 3, 0.42120313298539486], [86, 4, 0.45193566388595663]] | 0.809231627388091 | 162541 | 0
[[102, 5, 0.3514553548589582], [34, 5, 0.4065924295993582]] | 0.8047692093152977 | 131333 | 0
[[36, 3, 0.1541952507309429], [59, 3, 0.3499536795097939]] | 0.8046297587505229 | 92025 | 0
[[41, 4, 0.03708051922899864], [106, 4, 0.33595713593808135]] | 0.8033747036675498 | 200508 | 0
[[61, 4, 0.4378908060608317], [50, 5, 0.34654019532197405]] | 0.799330637289081 | 138834 | 0
[[85, 2, 0.197272805608565], [86, 4, 0.36271604219502707]] | 0.7885929438014224 | 223188 | 0
[[86, 2, 0.41096628348302466], [89, 5, 0.49420488635464527]] | 0.7880351415423232 | 301269 | 0
[[27, 4, 0.164756047238904], [60, 2, 0.4572329894000225]] | 0.7855250313763771 | 80698 | 0
[[39, 4, 0.16403497339298695], [69, 4, 0.41663091389164386]] | 0.7853855808116023 | 128554 | 0
[[47, 3, 0.20983650685892827], [73, 5, 0.30030142246073577]] | 0.775066239018268 | 176008 | 0
[[93, 3, 0.2743640802337616], [60, 4, 0.3846542358971926]] | 0.7689304141681774 | 164101 | 0
[[67, 3, 0.20955485849428737], [59, 5, 0.5]] | 0.7689304141681774 | 172106 | 0
[[54, 5, 0.10056635231417932], [77, 5, 0.4474291070929143]] | 0.76725700739088 | 200043 | 0
[[65, 4, 0.3937773147839539], [37, 3, 0.3690609770250034]] | 0.7601450285873658 | 68341 | 0
[[54, 5, 0.10056635231417932], [77, 5, 0.4474291070929143]] | 0.759308325198717 | 200043 | 0
[[93, 3, 0.2743640802337616], [60, 4, 0.3846542358971926]] | 0.7548459071259238 | 164101 | 0
[[41, 2, 0.46060156649269746], [84, 3, 0.4759678319429783]] | 0.7526146980895273 | 134460 | 0
[[79, 3, 0.2639569622043706], [81, 4, 0.49326633567032385]] | 0.7519174452656533 | 202825 | 0
[[93, 5, 0.4965652020109325], [41, 2, 0.24081726220480043]] | 0.7494073350997071 | 68229 | 0
[[63, 3, 0.22402340135601165], [97, 4, 0.4150810111463633]] | 0.7473155766280853 | 217673 | 0
[[108, 4, 0.39804593142446404], [78, 3, 0.3196060145289259]] | 0.7445265653325897 | 173677 | 0
[[100, 5, 0.15036373737472206], [64, 5, 0.2498459550071438]] | 0.7427137079905174 | 241417 | 0
[[41, 3, 0.42120313298539486], [86, 4, 0.45193566388595663]] | 0.739645795565472 | 162541 | 0
[[86, 2, 0.41096628348302466], [89, 5, 0.49420488635464527]] | 0.7351833774926788 | 301269 | 0
[[47, 3, 0.20983650685892827], [73, 5, 0.30030142246073577]] | 0.7346255752335797 | 176008 | 0
[[36, 3, 0.12428964968941175], [28, 2, 0.12497799685132588]] | 0.7277924975596152 | 38873 | 0
[[101, 2, 0.04942596026488486], [206, 3, 0.32176126646572595]] | 0.7276530469948403 | 440954 | 0
[[100, 5, 0.15036373737472206], [64, 5, 0.2498459550071438]] | 0.7247245851345698 | 241417 | 0
[[41, 3, 0.18201587879493558], [66, 4, 0.3251275509852648]] | 0.7227722772277227 | 124861 | 0
[[37, 3, 0.2225923391439591], [46, 3, 0.4236291856775002]] | 0.7202621670617766 | 72275 | 0
[[63, 2, 0.30923796929697994], [86, 4, 0.40732585304049185]] | 0.71803095802538 | 192762 | 0
[[67, 3, 0.20955485849428737], [59, 5, 0.5327593456241155]] | 0.7170548040719565 | 172106 | 0
[[92, 3, 0.17381827149164353], [75, 4, 0.30628099860108543]] | 0.7164970018128574 | 203629 | 0
[[86, 2, 0.41096628348302466], [89, 5, 0.49420488635464527]] | 0.7135685399525868 | 301269 | 0
[[36, 3, 0.12428964968941175], [28, 2, 0.12497799685132588]] | 0.7100822758332171 | 38873 | 0
[[123, 3, 0.29952666083799556], [115, 4, 0.3983947668530514]] | 0.7064565611490726 | 369041 | 0
[[39, 4, 0.16403497339298695], [69, 4, 0.41663091389164386]] | 0.70492260493655 | 128554 | 0
[[100, 5, 0.15036373737472206], [64, 5, 0.2498459550071438]] | 0.7021335936410542 | 241417 | 0
[[41, 3, 0.42120313298539486], [86, 4, 0.45193566388595663]] | 0.6979500766978106 | 162541 | 0
[[63, 2, 0.30923796929697994], [86, 4, 0.40732585304049185]] | 0.6929298563659183 | 192762 | 0
[[102, 5, 0.23877788669339775], [79, 4, 0.5089454664372897]] | 0.6929298563659183 | 228821 | 0
[[85, 2, 0.197272805608565], [86, 4, 0.36271604219502707]] | 0.6916748012829452 | 223188 | 0
[[102, 4, 0.19347017468670225], [108, 4, 0.2734260307928032]] | 0.6894435922465486 | 310843 | 0
[[54, 5, 0.10056635231417932], [77, 5, 0.4474291070929143]] | 0.6859573281271789 | 200043 | 0
[[41, 3, 0.42120313298539486], [86, 4, 0.45193566388595663]] | 0.6823316134430344 | 162541 | 0
[[42, 2, 0.552123114061281], [82, 2, 0.5110849615554083]] | 0.6823316134430344 | 114791 | 0
[[41, 2, 0.46060156649269746], [84, 3, 0.4759678319429783]] | 0.68191326174871 | 134460 | 0
[[41, 4, 0.03708051922899864], [106, 4, 0.33595713593808135]] | 0.6792637010179892 | 200508 | 0
[[80, 3, 0.2952580441974854], [74, 4, 0.4478497293491289]] | 0.6781480964997908 | 186577 | 0
[[84, 3, 0.2491899860092168], [95, 5, 0.3213310905436001]] | 0.6753590852042951 | 317193 | 0
[[92, 3, 0.17381827149164353], [75, 4, 0.30628099860108543]] | 0.6704783154371775 | 203629 | 0
[[47, 3, 0.4271897965386739], [59, 4, 0.09644900645994593]] | 0.6696416120485288 | 117409 | 0
[[86, 2, 0.41096628348302466], [89, 5, 0.49420488635464527]] | 0.6669920513178078 | 301269 | 0
[[86, 2, 0.41096628348302466], [89, 5, 0.49420488635464527]] | 0.6630874355041138 | 301269 | 0
[[93, 5, 0.4965652020109325], [41, 2, 0.24081726220480043]] | 0.6612745781620416 | 68229 | 0
[[82, 5, 0.08741368853540894], [102, 5, 0.14845729473255498]] | 0.6589039185608702 | 336677 | 0
[[123, 3, 0.29952666083799556], [115, 4, 0.3983947668530514]] | 0.645237763212941 | 369041 | 0
[[123, 3, 0.29952666083799556], [115, 4, 0.3983947668530514]] | 0.6407753451401478 | 369041 | 0
[[47, 3, 0.4271897965386739], [59, 4, 0.09644900645994593]] | 0.6363129270673547 | 117409 | 0
[[123, 3, 0.29952666083799556], [115, 4, 0.3983947668530514]] | 0.6305954539115883 | 369041 | 0
[[41, 4, 0.03708051922899864], [106, 4, 0.33595713593808135]] | 0.6292009482638404 | 200508 | 0
[[61, 4, 0.4378908060608317], [50, 5, 0.34654019532197405]] | 0.627527541486543 | 138834 | 0
[[59, 4, 0.12080446963317593], [80, 4, 0.24920548712117443]] | 0.6244596290614977 | 174906 | 0
[[82, 2, 0.3997633304189978], [98, 3, 0.4491973834265257]] | 0.6166503974341097 | 193267 | 0
[[72, 5, 0.11694764092571652], [74, 4, 0.49232778498600244]] | 0.6110723748431182 | 178161 | 0
[[61, 4, 0.4378908060608317], [50, 5, 0.34654019532197405]] | 0.5981034723190629 | 138834 | 0
[[42, 2, 0.5], [82, 2, 0.5]] | 0.5884813833496025 | 114791 | 0
[[63, 3, 0.22402340135601165], [97, 4, 0.4150810111463633]] | 0.5806721517222144 | 217673 | 0
[[42, 2, 0.5], [82, 2, 0.5]] | 0.5799748988983405 | 114791 | 0
[[59, 4, 0.12080446963317593], [80, 4, 0.24920548712117443]] | 0.5718867661414029 | 174906 | 0
[[82, 2, 0.3997633304189978], [98, 3, 0.4491973834265257]] | 0.5647747873378888 | 193267 | 0
[[41, 2, 0.46060156649269746], [84, 3, 0.4759678319429783]] | 0.5640775345140148 | 134460 | 0
[[123, 3, 0.29952666083799556], [115, 4, 0.3983947668530514]] | 0.5580811602286989 | 369041 | 0
[[41, 3, 0.22914182610719674], [96, 4, 0.39394639991201896]] | 0.5545948961093292 | 181381 | 0
[[41, 3, 0.18201587879493558], [66, 4, 0.3251275509852648]] | 0.5536187421559058 | 124861 | 0
[[82, 5, 0.08741368853540894], [102, 5, 0.14845729473255498]] | 0.5522242365081579 | 336677 | 0
[[82, 5, 0.08741368853540894], [102, 5, 0.14845729473255498]] | 0.5476223678705898 | 336677 | 0
[[54, 5, 0.10056635231417932], [77, 5, 0.4474291070929143]] | 0.5473434667410403 | 200043 | 0
[[84, 3, 0.2491899860092168], [95, 5, 0.3213310905436001]] | 0.531167201227165 | 317193 | 0
[[82, 5, 0.08741368853540894], [102, 5, 0.14845729473255498]] | 0.5172221447496862 | 336677 | 0
[[102, 4, 0.19347017468670225], [108, 4, 0.2734260307928032]] | 0.5145725840189653 | 310843 | 0
[[41, 3, 0.22914182610719674], [96, 4, 0.39394639991201896]] | 0.4536326872123832 | 181381 | 0
[[82, 5, 0.08741368853540894], [102, 5, 0.14845729473255498]] | 0.43438850927346256 | 336677 | 0
[[82, 5, 0.08741368853540894], [102, 5, 0.14845729473255498]] | 0.400641472597964 | 336677 | 0
[[123, 3, 0.29952666083799556], [115, 4, 0.3983947668530514]] | 0.2805745363268721 | 369041 | 0
##############################################################
Génération 2
[[41, 3, 0.24657015101615937], [52, 4, 0.424976839754897]] | 0.9417096639241389 | 98485 | 0
[[38, 4, 0.29098942755697527], [33, 4, 0.4973046918452064]] | 0.940315158276391 | 61335 | 0
[[72, 5, 0.4104132569356375], [28, 4, 0.5]] | 0.938362850369544 | 68681 | 0
[[72, 5, 0.4104132569356375], [28, 4, 0.5]] | 0.938362850369544 | 68681 | 0
[[97, 5, 0.4240102784349453], [37, 3, 0.3237048459020793]] | 0.93766559754567 | 80478 | 0
[[38, 4, 0.29098942755697527], [33, 4, 0.4973046918452064]] | 0.9368288941570213 | 61335 | 0
[[46, 3, 0.3389450513013758], [45, 5, 0.5]] | 0.9359921907683726 | 107587 | 0
[[97, 5, 0.4240102784349453], [37, 3, 0.3237048459020793]] | 0.935713289638823 | 80478 | 0
[[72, 5, 0.4104132569356375], [28, 4, 0.5]] | 0.9355738390740482 | 68681 | 0
[[38, 4, 0.29098942755697527], [33, 4, 0.4973046918452064]] | 0.9345976851206247 | 61335 | 0
[[72, 5, 0.4104132569356375], [28, 4, 0.5984329891696117]] | 0.9343187839910752 | 68681 | 0
[[84, 5, 0.41721176768529145], [32, 3, 0.41185242295103963]] | 0.9330637289081021 | 65865 | 0
[[72, 5, 0.4104132569356375], [28, 4, 0.5]] | 0.9330637289081021 | 68681 | 0
[[38, 4, 0.29098942755697527], [33, 4, 0.4973046918452064]] | 0.9327848277785525 | 61335 | 0
[[49, 4, 0.28758465208727074], [44, 3, 0.4786164947000112]] | 0.9322270255194534 | 74392 | 0
[[46, 3, 0.3389450513013758], [45, 5, 0.5]] | 0.9320875749546785 | 107587 | 0
[[72, 5, 0.4104132569356375], [28, 4, 0.5]] | 0.9311114210012551 | 68681 | 0
[[60, 4, 0.34899895451145413], [36, 3, 0.4893082473500056]] | 0.9308325198717055 | 64813 | 0
[[36, 3, 0.40364014770492007], [38, 5, 0.5]] | 0.929856365918282 | 81321 | 0
[[72, 5, 0.4104132569356375], [28, 4, 0.5]] | 0.9270673546227862 | 68681 | 0
[[49, 4, 0.4393742505220509], [30, 4, 0.5]] | 0.9251150467159392 | 61316 | 0
[[72, 5, 0.4104132569356375], [28, 4, 0.5]] | 0.9251150467159392 | 68681 | 0
[[26, 3, 0.4683352441084643], [32, 5, 0.5]] | 0.9234416399386417 | 60433 | 0
[[26, 3, 0.4683352441084643], [32, 5, 0.5]] | 0.9231627388090922 | 60433 | 0
[[59, 4, 0.37467915411850666], [36, 4, 0.5]] | 0.9214893320317947 | 79338 | 0
[[26, 3, 0.4683352441084643], [32, 5, 0.5]] | 0.9214893320317947 | 60433 | 0
[[72, 5, 0.4104132569356375], [28, 4, 0.5]] | 0.920652628643146 | 68681 | 0
[[26, 3, 0.4683352441084643], [32, 5, 0.5000576843187814]] | 0.9192581229953981 | 60433 | 0
[[97, 5, 0.4240102784349453], [37, 3, 0.3237048459020793]] | 0.9161902105703528 | 80478 | 0
[[26, 3, 0.4683352441084643], [32, 5, 0.5]] | 0.9156324083112537 | 60433 | 0
[[97, 5, 0.4240102784349453], [37, 3, 0.3237048459020793]] | 0.9135406498396319 | 80478 | 0
[[53, 3, 0.44729043949493485], [42, 3, 0.5]] | 0.9134011992748571 | 72271 | 0
[[84, 5, 0.41721176768529145], [32, 3, 0.41185242295103963]] | 0.9058708687770185 | 65865 | 0
[[41, 3, 0.3858761370707514], [50, 3, 0.4893082473500056]] | 0.9054525170826941 | 80367 | 0
[[102, 5, 0.3514553548589582], [34, 5, 0.4065924295993582]] | 0.9053130665179194 | 131333 | 0
[[26, 3, 0.4683352441084643], [32, 5, 0.5]] | 0.9044763631292707 | 60433 | 0
[[72, 5, 0.4104132569356375], [28, 4, 0.5]] | 0.9030818574815228 | 68681 | 0
